--------- beginning of system
06-03 12:03:57.070  1142  4371 W ActivityTaskManager: callingPackage for (uid=2000, pid=2975) has no WPC
06-03 12:03:57.079  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 265464455; UID 10486; state: DISABLED
06-03 12:03:57.079  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 265452344; UID 10486; state: DISABLED
06-03 12:03:57.080  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 266124927; UID 10486; state: DISABLED
06-03 12:03:57.080  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 265451093; UID 10486; state: DISABLED
06-03 12:03:57.081  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 265456536; UID 10486; state: DISABLED
06-03 12:03:57.081  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 255940284; UID 10486; state: DISABLED
06-03 12:03:57.081  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 236283604; UID 10486; state: DISABLED
06-03 12:03:57.082  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 263959004; UID 10486; state: DISABLED
06-03 12:03:57.082  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 264304459; UID 10486; state: DISABLED
06-03 12:03:57.083  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 264301586; UID 10486; state: DISABLED
06-03 12:03:57.083  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 254631730; UID 10486; state: DISABLED
06-03 12:03:57.083  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 273509367; UID 10486; state: DISABLED
06-03 12:03:57.084  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 263259275; UID 10486; state: DISABLED
06-03 12:03:57.084  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 174042980; UID 10486; state: DISABLED
06-03 12:03:57.084  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 174042936; UID 10486; state: DISABLED
06-03 12:03:57.085  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 181136395; UID 10486; state: DISABLED
06-03 12:03:57.085  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 194480991; UID 10486; state: ENABLED
06-03 12:03:57.088  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 197654537; UID 10486; state: ENABLED
06-03 12:03:57.095  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 194833441; UID 10486; state: ENABLED
06-03 12:03:57.095  1142  4371 I ActivityTaskManager: START u0 {flg=0x10000000 cmp=com.zeratyx.softball/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 pid 2975 (BAL_ALLOW_PERMISSION) result code=START_DELIVERED_TO_TOP
06-03 12:03:57.095  1142  1187 D GameRefreshRate: ShouldSet60HZ: false
06-03 12:03:57.097  1486  1501 D WindowManagerShell: onActivityRestartAttempt: ComponentInfo{com.zeratyx.softball/com.zeratyx.softball.MainActivity}
06-03 12:03:57.102  1142  3859 D ActivityManager: sync unfroze 1461 com.google.android.permissioncontroller for 0
06-03 12:03:57.104  1142  3859 D ActivityManager: sync unfroze 2139 com.vitastudio.mahjong for 0
06-03 12:03:57.104  1142  3859 D ActivityManager: sync unfroze 2499 com.facebook.services for 0
06-03 12:03:57.106  1142  3859 D ActivityManager: sync unfroze 32630 com.whatsapp.w4b for 0
06-03 12:03:57.109  1142  3859 D ActivityManager: sync unfroze 30889 com.google.process.gservices for 0
06-03 12:03:57.111  1142  3859 D ActivityManager: sync unfroze 2850 com.google.android.apps.tachyon for 0
06-03 12:03:57.111  1142  3859 D ActivityManager: sync unfroze 2948 com.google.android.as.oss for 0
06-03 12:03:57.116  1142  1181 W ProcessStats: Tracking association SourceState{bff99d7 com.android.phone/1001 Persist #224068} whose proc state 0 is better than process ProcessState{6921f56 com.spreadtrum.ims/1001 pkg=com.spreadtrum.ims} proc state 5 (52 skipped)
06-03 12:03:57.172  1142  2037 D ActivityManager: PROFILE_FROM_SHELL is disabled for ProcessRecord{90d252e 0:com.android.rkpdapp/u0a269}
06-03 12:03:57.172  1142  2037 D CompatibilityChangeReporter: Compat change id reported: 135634846; UID 10269; state: DISABLED
06-03 12:03:57.172  1142  2037 D CompatibilityChangeReporter: Compat change id reported: 177438394; UID 10269; state: DISABLED
06-03 12:03:57.172  1142  2037 D CompatibilityChangeReporter: Compat change id reported: 135772972; UID 10269; state: DISABLED
06-03 12:03:57.172  1142  2037 D CompatibilityChangeReporter: Compat change id reported: 135754954; UID 10269; state: ENABLED
06-03 12:03:57.173  1142  1189 D CompatibilityChangeReporter: Compat change id reported: 143937733; UID 10269; state: ENABLED
06-03 12:03:57.183  1142  1189 I ActivityManager: Start proc 2982:com.android.rkpdapp/u0a269 for service {com.android.rkpdapp/com.android.rkpdapp.service.RemoteProvisioningService}
06-03 12:03:57.211  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10269; state: DISABLED
06-03 12:03:57.212  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10269; state: DISABLED
06-03 12:03:57.215  1142  1246 D CompatibilityChangeReporter: Compat change id reported: 265195908; UID 10269; state: ENABLED
06-03 12:03:57.222  1142  4371 D CompatibilityChangeReporter: Compat change id reported: 170503758; UID 10269; state: ENABLED
06-03 12:03:57.257  1142  4371 D PackageManager: Considering set com.android.rkpdapp/androidx.work.impl.background.systemjob.SystemJobService's state as 1 with userId = 0, callingPackage = com.android.rkpdapp:10269
06-03 12:03:57.262  1142  4371 I ActivityManager: Flag disabled. Ignoring finishAttachApplication from uid: 10269. pid: 2982
06-03 12:03:58.655  1142  1357 D RamBoostManagerService: closeSource for /proc/stat
06-03 12:03:59.999  1142  1267 D AlarmManager: waitForAlarm result:8currentTime=1780502639999, elapsedRealtime=268510561
06-03 12:03:59.999  1142  1267 V AlarmManager: Received TIME_TICK alarm; rescheduling
06-03 12:03:59.999  1142  1267 V AlarmManager: set(null) : type=3 listener=com.android.server.alarm.AlarmManagerService$3@fe9a820 listenerTag=TIME_TICK workSource=null callingPackage=android callingUid=1000 triggerAtTime=268510562 win=0 tElapsed=268510562 maxElapsed=268510562 interval=0 flags=0x9
06-03 12:04:00.000  1142  1267 D PowerManagerServiceEx: isScreenOnBlockedLocked
06-03 12:04:00.002  1142  1267 D AlarmManager: sending alarm.type = 3, action = null, alarm = Alarm{f9240f4 type 3 origWhen 268510561 whenElapsed 268510561 android}, cn = null, operation = null, listener=com.android.server.alarm.AlarmManagerService$3@fe9a820, listenerTag=TIME_TICK, workSource=null
06-03 12:04:00.002  1142  1267 D AlarmManager: waitForAlarm result:8currentTime=1780502640002, elapsedRealtime=268510564
06-03 12:04:00.002  1142  1142 V BroadcastQueue: Enqueuing BroadcastRecord{1c8301d android.intent.action.TIME_TICK/u-1} from uid 1000 pid 1142 for 3 receivers
06-03 12:04:00.002  1142  1267 V AlarmManager: Received TIME_TICK alarm; rescheduling
06-03 12:04:00.002  1142  1267 V AlarmManager: set(null) : type=3 listener=com.android.server.alarm.AlarmManagerService$3@fe9a820 listenerTag=TIME_TICK workSource=null callingPackage=android callingUid=1000 triggerAtTime=268570562 win=0 tElapsed=268570562 maxElapsed=268570562 interval=0 flags=0x9
06-03 12:04:00.003  1142  1267 D AlarmManager: sending alarm.type = 3, action = null, alarm = Alarm{4538292 type 3 origWhen 268510562 whenElapsed 268510562 android}, cn = null, operation = null, listener=com.android.server.alarm.AlarmManagerService$3@fe9a820, listenerTag=TIME_TICK, workSource=null
06-03 12:04:00.004  1142  1142 V BroadcastQueue: Enqueuing BroadcastRecord{8434463 android.intent.action.TIME_TICK/u-1} from uid 1000 pid 1142 for 3 receivers
06-03 12:04:00.004  1142  1142 D PowerManagerServiceEx: isScreenOnBlockedLocked
06-03 12:04:01.021  1142  1207 I PowerGroup: Powering off display group due to timeout (groupId= 0, uid= 1000, millisSinceLastUserActivity=60000, lastUserActivityEvent=touch)...
06-03 12:04:01.021  1142  1207 I PowerManagerService: Going to sleep due to timeout (uid 1000, screenOffTimeout=60000, activityTimeoutWM=-1, maxDimRatio=0.20000005, maxDimDur=7000)...
06-03 12:04:01.022  1142  1207 D PowerManagerServiceEx: isScreenOnBlockedLocked
06-03 12:04:01.035  1142  4371 V AlarmManager: set(PendingIntent{b0c7860: PendingIntentRecord{b3cb119 com.android.systemui broadcastIntent}}) : type=2 listener=null listenerTag=null workSource=null callingPackage=com.android.systemui callingUid=10245 triggerAtTime=268516595 win=0 tElapsed=268516596 maxElapsed=268516596 interval=0 flags=0x9
06-03 12:04:01.053  1142  4371 D BiometricUtils: isEncrypted: false isLockdown: false
06-03 12:04:01.058  1142  1142 D UaBiometricScheduler/FingerprintProvider/default/5: [Added] {[182] com.android.server.biometrics.sensors.fingerprint.aidl.FingerprintAuthenticationClient, proto=3, owner=com.android.systemui, cookie=0, requestId=91, userId=0}, new queue size: 1
06-03 12:04:01.059  1142  1142 D UaBiometricScheduler/FingerprintProvider/default/5: [Polled] {[182] com.android.server.biometrics.sensors.fingerprint.aidl.FingerprintAuthenticationClient, proto=3, owner=com.android.systemui, cookie=0, requestId=91, userId=0}, State: 0
06-03 12:04:01.059  1142  1142 D GestureAvailabilityTracker: Notifying gesture availability, active=false
06-03 12:04:01.059  1142  1142 D UaBiometricScheduler/FingerprintProvider/default/5: [Started] {[182] com.android.server.biometrics.sensors.fingerprint.aidl.FingerprintAuthenticationClient, proto=3, owner=com.android.systemui, cookie=0, requestId=91, userId=0}
06-03 12:04:01.060  1142  1142 D BiometricStateCallback: State updated from 0 to 2, client {[182] com.android.server.biometrics.sensors.fingerprint.aidl.FingerprintAuthenticationClient, proto=3, owner=com.android.systemui, cookie=0, requestId=91, userId=0}
06-03 12:04:01.061  1142  1142 D Biometrics/AuthenticationClient: Requesting auth for com.android.systemui
06-03 12:04:01.088  1142  1142 V BiometricSchedulerOperation: started: {[182] com.android.server.biometrics.sensors.fingerprint.aidl.FingerprintAuthenticationClient, proto=3, owner=com.android.systemui, cookie=0, requestId=91, userId=0}, State: 2
06-03 12:04:01.092  1142  1207 V DisplayPowerController2[0]: Brightness [0.4869498] reason changing to: 'automatic', previous reason: 'automatic [ dim ]'.
